h_rate,controller,seed,viol_rate,final_V,auc_V,pearson
0.5,C3_EMA,11,0.33133133133133136,0.17021117099455454,2.0628901661825703,0.8268467307870885
0.5,C3_EMA,12,0.33233233233233234,2.2605004397503725,2.0075239608199786,0.8389025183706218
0.5,C3_EMA,13,0.33633633633633636,0.30864733878036277,2.046832225352807,0.8269120117452796
0.5,C3_EMA,14,0.33733733733733734,0.6342384199505694,2.0319138032102977,0.8661567108986902
0.5,C3_EMA,15,0.34534534534534533,1.9235505253662768,1.9363186560727175,0.7976297985254335
0.5,C3_EMA,16,0.35135135135135137,0.07601501418570619,2.0566689595835297,0.8200650083167244
0.5,C3_EMA,17,0.35235235235235235,8.655929120493656,1.9839963797024622,0.8163387241301421
0.5,C3_EMA,18,0.33133133133133136,2.3434483250993985,1.994713205412457,0.7913981302009727
0.5,C3_EMA,19,0.33633633633633636,0.19557487494794365,2.000790398008141,0.8279306675002993
0.5,C3_EMA,20,0.3483483483483483,0.6622553656284453,2.0614207120501233,0.8017950273878722
0.5,C3_EMA,21,0.34034034034034033,0.1333483384035999,2.0084191981643653,0.7827636644677699
0.5,C3_EMA,22,0.35235235235235235,2.1489994293820676,1.9665992929736698,0.8103327137729566
0.5,C3_EMA,23,0.3383383383383383,1.8785065739332119,1.9965754195921241,0.8359800663307222
0.5,C3_EMA,24,0.33933933933933935,0.24068909456346768,2.137994024451296,0.8142008269954469
0.5,C3_EMA,25,0.35235235235235235,1.3793746677489502,2.007465218887154,0.7902029013142504
0.5,C3_EMA,26,0.3533533533533533,0.24866497255293474,1.9974140982271416,0.7762983826165368
0.5,C3_EMA,27,0.33633633633633636,0.6068240642175526,1.903608634402792,0.7674013327463652
0.5,C3_EMA,28,0.34434434434434436,0.22178375594646912,1.8991504520470022,0.8617295487909581
0.5,C3_EMA,29,0.34934934934934936,1.3448794099076369,2.036388379947097,0.8069725833795429
0.5,C3_EMA,30,0.34734734734734735,2.022801190294995,1.877496253358363,0.8033293631579536
0.5,C3_EMA,31,0.36036036036036034,24.052225737785605,1.9564826042595942,0.7851729379116716
0.5,C3_EMA,32,0.33433433433433435,0.42484224697904444,2.0511777404665423,0.812966382345924
0.5,C3_EMA,33,0.34134134134134136,1.3813000338838708,2.029211111147583,0.7769643710612861
0.5,C3_EMA,34,0.35135135135135137,0.30750257267368575,1.9708925995881568,0.858599387267248
0.5,C3_EMA,35,0.33633633633633636,0.6995854790447774,2.001698126566959,0.7909023480571564
0.5,C3_EMA,36,0.33233233233233234,0.1279866060889139,2.0989025951329476,0.8292931432745471
0.5,C3_EMA,37,0.33233233233233234,2.0850315770558945,2.0354445361426725,0.8277129497423372
0.5,C3_EMA,38,0.34134134134134136,0.17706267829428074,2.0624517460069574,0.8234552766450335
0.5,C3_EMA,39,0.35235235235235235,6.635172649684949,1.976891181142599,0.7935129891443978
0.5,C3_raw,0,0.5215215215215215,0.574454906618157,1.1435987899184012,0.6934820707883742
0.5,C3_raw,1,0.5145145145145145,0.6863356922515804,1.1406118336111568,0.7106371840199011
0.5,C3_raw,2,0.5145145145145145,0.3133689012886853,1.1303069927982063,0.7858850004221504
0.5,C3_raw,3,0.5085085085085085,0.8894290179184682,1.1038202459808317,0.8142066744035674
0.5,C3_raw,4,0.5185185185185185,0.3252469888154826,1.1475708231129618,0.7844968731539868
0.5,C3_raw,5,0.5045045045045045,0.6964319083822852,1.0970473583018465,0.30498409650160685
