seed,h_rate,controller,final_V,cumulative_V,true_viol_rate,pearson,spearman,bound_gap_mean
53,0.1,B2_cosine,0.04096552458352647,0.6366773171264416,0.3383383383383383,0.7931158565559525,0.35344666661832697,0.40404951763924746
53,0.1,B3_gradclip,0.008120722961809771,0.187165439058679,0.4674674674674675,0.19722981830954675,0.5967668396573125,0.3328896537525144
53,0.1,C3_oracle,1138.7417281291314,906.7213908338684,0.5045045045045045,0.18197033348535913,0.2502648959011066,0.0
53,0.1,C3_proxy,1.066195469958965,2.94051676090299,0.21421421421421422,0.8280970098476356,0.2420618576432293,0.5780328186934116
54,0.1,B1_fixed,0.11275324792828026,0.9010260443399559,0.37537537537537535,0.7487695139625203,0.35730741466302324,0.3523929896720484
54,0.1,B2_cosine,0.06457833832239815,0.5754005747402618,0.3433433433433433,0.7356951225614402,0.2908734774183154,0.3971238693724599
54,0.1,B3_gradclip,0.12021446900535063,0.21650858134961443,0.4574574574574575,0.09378883500753724,0.5683560903473133,0.31753696529849146
54,0.1,C3_oracle,370.84638733358355,43.46732451042885,0.4984984984984985,0.6262399432900959,0.688217486391155,0.4200900425865404
54,0.1,C3_proxy,0.2502008652925597,2.9832837551788294,0.17717717717717718,0.8659123087416364,0.2720312306642029,0.5988278268310853
55,0.1,B1_fixed,0.10729181860626162,0.9236880646394376,0.38538538538538536,0.6185376263553318,0.4053011270413193,0.35869165888050186
55,0.1,B2_cosine,0.007687966471395626,0.597004001869126,0.36436436436436437,0.5024689996418868,0.2815796668495341,0.3852108879806183
55,0.1,B3_gradclip,0.1073357549087112,0.42372838989506023,0.46046046046046046,0.019807871208668382,0.563598211656636,0.3524294983373747
55,0.1,C3_oracle,328.0959953266986,164.53130625123293,0.5185185185185185,0.4299114277575848,0.4231950930537337,0.0
55,0.1,C3_proxy,0.03159640858800688,2.9472835780868314,0.20520520520520522,0.7680758738742074,0.1809366901642586,0.5804342643320728
56,0.1,B1_fixed,1.9050865529301246,0.7605734180313055,0.4074074074074074,0.7742130288582967,0.37552923132650967,0.3916865796186027
56,0.1,B2_cosine,0.023485112229394638,0.4403233875439146,0.36936936936936937,0.6829502879814803,0.299425171314047,0.39502457956488524
56,0.1,B3_gradclip,0.7580731165416409,0.20349662380047615,0.47047047047047047,0.12675612152662485,0.5752459946750603,0.3648958747415131
56,0.1,C3_oracle,643.2673222735928,325.40233086811276,0.5045045045045045,0.35761181480007687,0.35945626095678024,0.0
56,0.1,C3_proxy,0.5831114931834609,2.799712161330586,0.2032032032032032,0.862800619199529,0.17320971302390625,0.6159361807058595
57,0.1,B1_fixed,0.5590532413386428,0.7698841559637968,0.39039039039039036,0.715684292666566,0.3815488006287918,0.35993332869716843
57,0.1,B2_cosine,0.06536600566639794,0.44947734136302914,0.35735735735735735,0.6973201333067165,0.30006326314820353,0.3839794640100138
57,0.1,B3_gradclip,0.2358862869399897,0.18247943084692067,0.46546546546546547,0.12710133198707485,0.6016708339531126,0.32515108534026166
57,0.1,C3_oracle,294.1303606355351,31.541235111288533,0.5065065065065065,0.5233209122184551,0.7169092450076525,0.6451767916821929
57,0.1,C3_proxy,1.5367689067805754,2.931878787115224,0.1871871871871872,0.8414852441033877,0.1799233170680261,0.6397126541970511
58,0.1,B1_fixed,0.06961955201770578,0.8206618847990533,0.4074074074074074,0.7149419978151856,0.4017293834504219,0.3717396355448607
58,0.1,B2_cosine,0.02088114353994151,0.5176359927346558,0.35835835835835833,0.669424824486995,0.3184787174492242,0.39381267264283215
58,0.1,B3_gradclip,0.03952847024852576,0.24927456237510712,0.48148148148148145,0.07691326296288115,0.5778792060643264,0.3484510104741539
58,0.1,C3_oracle,703.1879154953036,294.0680144800754,0.5145145145145145,0.2759121105364075,0.40049390598068657,0.0
58,0.1,C3_proxy,2.1382702547056116,2.789097473410276,0.19519519519519518,0.8322578304735887,0.2504205221347504,0.6058629908661649
59,0.1,B1_fixed,0.04204309727488386,0.8653754835865254,0.3763763763763764,0.7182639549408365,0.35205520303946763,0.3998452122318351
59,0.1,B2_cosine,0.009473377352693648,0.5418308851130277,0.35735735735735735,0.553403990754113,0.3138878960698543,0.43016860106711663
59,0.1,B3_gradclip,0.0420422474857203,0.27451570950667076,0.45145145145145144,0.058812066253817394,0.5643438318715397,0.3704240034813259
59,0.1,C3_oracle,252.49356636365468,236.44892012908858,0.5085085085085085,0.24659209242517147,0.158166348367278,0.0
59,0.1,C3_proxy,0.04528707740712574,2.9968775431389494,0.2092092092092092,0.8123534511996502,0.19622802971778133,0.658154114815033
60,0.1,B1_fixed,0.0671599774289587,0.6682717896682461,0.4134134134134134,0.7590981516143475,0.36242541093110486,0.29369122581321966
60,0.1,B2_cosine,0.006761545541553916,0.4040761253864531,0.3833833833833834,0.7149529900860179,0.2637873849913572,0.3145024025004884
60,0.1,B3_gradclip,0.06721525082145138,0.21114933346439607,0.48148148148148145,0.13663738817971788,0.548577063570912,0.28912196599227824
60,0.1,C3_oracle,107.54979045792683,71.95965861724667,0.4974974974974975,0.3332354985319893,0.31094526992282245,0.0
60,0.1,C3_proxy,0.005898035246357724,2.4809450387307312,0.2172172172172172,0.8527316025569326,0.18415292968219518,0.45176216800202407
61,0.1,B1_fixed,0.060796592394695696,0.7673293235845129,0.3983983983983984,0.685609326260983,0.3913992738809746,0.3588304011591171
61,0.1,B2_cosine,0.02038974429565129,0.5230526086488337,0.3613613613613614,0.6537126353015557,0.27562178272009447,0.3702571339549649
61,0.1,B3_gradclip,0.052113196499009425,0.23400384272973626,0.47047047047047047,0.0663830817948902,0.600103956791981,0.318676847660882
61,0.1,C3_oracle,727.9297744568037,282.6183881372752,0.5215215215215215,0.41179544246203825,0.37513961327694006,0.0
61,0.1,C3_proxy,1.891951388766901,2.8207151448348324,0.1931931931931932,0.8294930491465001,0.16715630612509724,0.5709634919560684
42,0.3,B1_fixed,11.322007680038858,2.2944449216276115,0.35235235235235235,0.7351729019861212,0.6851625942429154,0.35208987974400857
42,0.3,B2_cosine,0.10687591124579798,1.3627073254122644,0.31431431431431434,0.7272182070759087,0.6037757581148856,0.45434786875267447
42,0.3,B3_gradclip,2.2370679362768726,0.38610612261098515,0.46646646646646645,0.17609517387866214,0.697849021242202,0.3205791003399345
42,0.3,C3_oracle,406.15825842802025,419.5556852840354,0.5035035035035035,0.3536989270024112,0.31018240593767793,0.14518165316095819
42,0.3,C3_proxy,4.853922016187442,2.9528388341260285,0.24424424424424424,0.7591666177063923,0.6334745733845312,0.6362934798065681
43,0.3,B1_fixed,0.06493292573753301,2.224557234848361,0.3633633633633634,0.7869931546283392,0.6656822039478815,0.3374255418684542
43,0.3,B2_cosine,0.15363710111674306,1.3319424724732967,0.33133133133133136,0.7091606347415911,0.6249194599142281,0.45019250088625645
