refuter,ate_orig,ate_refuted,delta_ratio,passed,seed,scenario,type,tau_true,gamma,is_fragile
data_subset,1.0529433224568019,1.0812282303717706,0.12561131346355306,1,73,10,reliable_weak,0.5,0.0,0
random_common_cause,0.10393677248815204,0.0994555253675739,0.043115126757365535,1,73,11,reliable_weak,0.5,0.0,0
placebo_treatment,0.10393677248815204,-0.12408701220775514,1.19387016969283,0,73,11,reliable_weak,0.5,0.0,0
data_subset,0.10393677248815204,0.12957141826306168,0.7838967884971206,0,73,11,reliable_weak,0.5,0.0,0
random_common_cause,1.0798076536806374,1.090600406827081,0.009995070056834048,1,73,12,reliable_strong,1.0,0.0,0
placebo_treatment,1.0798076536806374,0.3000235020109853,0.27784902337775047,1,73,12,reliable_strong,1.0,0.0,0
data_subset,1.0798076536806374,1.075998555864841,0.2622286569477737,1,73,12,reliable_strong,1.0,0.0,0
random_common_cause,1.2606794803845098,1.2355111382699047,0.019964108646337905,1,73,13,fragile_strong,0.0,0.5,1
placebo_treatment,1.2606794803845098,-0.7352128424711744,0.583187760180671,0,73,13,fragile_strong,0.0,0.5,1
data_subset,1.2606794803845098,0.8063245373206055,0.7177812663704807,0,73,13,fragile_strong,0.0,0.5,1
random_common_cause,0.6851881679735798,0.6505145698325986,0.05060449050591054,1,73,14,reliable_weak,0.5,0.0,0
placebo_treatment,0.6851881679735798,0.16047341838107382,0.23420342889993032,1,73,14,reliable_weak,0.5,0.0,0
data_subset,0.6851881679735798,0.6431899888123931,0.14302309061396642,1,73,14,reliable_weak,0.5,0.0,0
random_common_cause,0.8425476721743339,0.8538504355408393,0.0134149837923553,1,73,15,reliable_weak,0.5,0.0,0
placebo_treatment,0.8425476721743339,-0.22148992024639336,0.262881172853759,1,73,15,reliable_weak,0.5,0.0,0
data_subset,0.8425476721743339,0.9257756547108128,0.0747709031259993,1,73,15,reliable_weak,0.5,0.0,0
random_common_cause,0.28343104340077974,0.3413920075348984,0.2044975858630989,0,73,16,reliable_weak,0.5,0.0,0
placebo_treatment,0.28343104340077974,0.14013684844448615,0.4944301328571429,1,73,16,reliable_weak,0.5,0.0,0
data_subset,0.28343104340077974,0.1501439698609574,1.3237158737027785,0,73,16,reliable_weak,0.5,0.0,0
random_common_cause,0.5575771334547397,0.5564581722901353,0.0020068275714094446,1,73,17,fragile_mild,0.0,0.3,1
placebo_treatment,0.5575771334547397,-0.5630280055072001,1.0097759964055322,0,73,17,fragile_mild,0.0,0.3,1
data_subset,0.5575771334547397,0.44226133850440963,1.281192816387345,0,73,17,fragile_mild,0.0,0.3,1
random_common_cause,0.3541084592287479,0.3468450527207626,0.020511813029841397,1,73,18,reliable_weak,0.5,0.0,0
placebo_treatment,0.3541084592287479,0.2135173788614153,0.6029716977856403,0,73,18,reliable_weak,0.5,0.0,0
data_subset,0.3541084592287479,0.4519570658325186,0.392408153905846,1,73,18,reliable_weak,0.5,0.0,0
random_common_cause,0.4152404357262139,0.4215795125583907,0.015266039351611835,1,73,19,reliable_weak,0.5,0.0,0
placebo_treatment,0.4152404357262139,-0.3455010363857777,0.8320505583266019,0,73,19,reliable_weak,0.5,0.0,0
data_subset,0.4152404357262139,0.3413098176798092,0.23684113526008455,1,73,19,reliable_weak,0.5,0.0,0
random_common_cause,1.0178176231939111,1.113531320720977,0.09403816100837034,1,73,20,fragile_strong,0.0,0.5,1
placebo_treatment,1.0178176231939111,1.1492190619117837,1.129101162844415,0,73,20,fragile_strong,0.0,0.5,1
data_subset,1.0178176231939111,0.872509693121893,0.5151755121317053,0,73,20,fragile_strong,0.0,0.5,1
random_common_cause,0.5843083159908335,0.64767095939547,0.10844042720355618,1,73,21,reliable_weak,0.5,0.0,0
placebo_treatment,0.5843083159908335,0.04220832370911095,0.07223639053901999,1,73,21,reliable_weak,0.5,0.0,0
data_subset,0.5843083159908335,0.6107420211308688,0.17644307113093588,1,73,21,reliable_weak,0.5,0.0,0
random_common_cause,-0.0003868796627889276,0.016596130528809344,43.89739711095592,0,73,22,fragile_mild,0.0,0.3,1
placebo_treatment,-0.0003868796627889276,0.4445647257409995,1149.1033737370255,0,73,22,fragile_mild,0.0,0.3,1
data_subset,-0.0003868796627889276,0.2985950039133787,1.0406945582853577,0,73,22,fragile_mild,0.0,0.3,1
random_common_cause,0.8362730207271056,0.8027844664019712,0.04004500144703637,1,73,23,fragile_strong,0.0,0.5,1
placebo_treatment,0.8362730207271056,-0.040919825924042835,0.048931180260323,1,73,23,fragile_strong,0.0,0.5,1
data_subset,0.8362730207271056,0.9720475484275131,0.4528803149262044,1,73,23,fragile_strong,0.0,0.5,1
random_common_cause,-0.13093102852210378,-0.19860546436197551,0.5168708792999891,0,73,24,fragile_strong,0.0,0.5,1
placebo_treatment,-0.13093102852210378,-1.7715299592158447,13.530253135655883,0,73,24,fragile_strong,0.0,0.5,1
data_subset,-0.13093102852210378,-0.19194910813719676,4.122294104706368,0,73,24,fragile_strong,0.0,0.5,1
random_common_cause,-0.2631744069442298,-0.04999014488845266,0.8100493681399413,0,73,25,fragile_mild,0.0,0.3,1
placebo_treatment,-0.2631744069442298,1.5406204238245882,5.853990293786684,0,73,25,fragile_mild,0.0,0.3,1
data_subset,-0.2631744069442298,-0.2450513414425691,1.2904438815588988,0,73,25,fragile_mild,0.0,0.3,1
random_common_cause,0.7859221961643764,0.7859416388009188,2.473862761135718e-05,1,73,26,reliable_strong,1.0,0.0,0
placebo_treatment,0.7859221961643764,0.0071569273154872826,0.009106406906963604,1,73,26,reliable_strong,1.0,0.0,0
data_subset,0.7859221961643764,0.7449594883108082,0.22703201314173788,1,73,26,reliable_strong,1.0,0.0,0
random_common_cause,0.45797901451487494,0.43898615204016833,0.04147103223676142,1,73,27,reliable_weak,0.5,0.0,0
placebo_treatment,0.45797901451487494,0.14502237085907274,0.31665724031633,1,73,27,reliable_weak,0.5,0.0,0
data_subset,0.45797901451487494,0.47764170129164973,0.23866624462428312,1,73,27,reliable_weak,0.5,0.0,0
random_common_cause,0.40756139736416686,0.4080692505006281,0.0012460776210546102,1,73,28,reliable_weak,0.5,0.0,0
placebo_treatment,0.40756139736416686,0.25603985223068776,0.62822400228918,0,73,28,reliable_weak,0.5,0.0,0
data_subset,0.40756139736416686,0.3589329652099268,0.4713543025900304,1,73,28,reliable_weak,0.5,0.0,0
random_common_cause,0.9249058209973235,0.925084997326619,0.00019372386380077272,1,73,29,fragile_strong,0.0,0.5,1
placebo_treatment,0.9249058209973235,0.22939177462233923,0.24801635951970405,1,73,29,fragile_strong,0.0,0.5,1
data_subset,0.9249058209973235,0.6218481079989605,0.9980262314556556,0,73,29,fragile_strong,0.0,0.5,1
random_common_cause,1.280886319769889,1.280137040045321,0.0005849697299465824,1,73,30,reliable_strong,1.0,0.0,0
placebo_treatment,1.280886319769889,0.1572668082301362,0.12277967669948192,1,73,30,reliable_strong,1.0,0.0,0
data_subset,1.280886319769889,1.2511757109730726,0.1832546470894995,1,73,30,reliable_strong,1.0,0.0,0
random_common_cause,0.33535632452383746,0.3478163818546412,0.0371546812140651,1,73,31,reliable_weak,0.5,0.0,0
placebo_treatment,0.33535632452383746,-0.24236483868783082,0.7227084177760997,0,73,31,reliable_weak,0.5,0.0,0
data_subset,0.33535632452383746,0.27034407167055596,0.17225156759993535,1,73,31,reliable_weak,0.5,0.0,0
random_common_cause,0.6883348178601219,0.6825486349982508,0.008406058667581264,1,73,32,reliable_strong,1.0,0.0,0
placebo_treatment,0.6883348178601219,-0.21260343103821178,0.3088663039001108,1,73,32,reliable_strong,1.0,0.0,0
data_subset,0.6883348178601219,0.6605664625910503,0.27476909066120114,1,73,32,reliable_strong,1.0,0.0,0
random_common_cause,1.8608692504955244,2.0463303569731304,0.09966369557034711,1,73,33,fragile_mild,0.0,0.3,1
placebo_treatment,1.8608692504955244,-0.07618899155307293,0.04094268930113431,1,73,33,fragile_mild,0.0,0.3,1
data_subset,1.8608692504955244,1.8489689552064696,0.3003725577995597,1,73,33,fragile_mild,0.0,0.3,1
random_common_cause,1.7352742554268452,1.9163736691872957,0.10436356857948277,1,73,34,fragile_strong,0.0,0.5,1
placebo_treatment,1.7352742554268452,0.6667712744398354,0.3842454714893595,1,73,34,fragile_strong,0.0,0.5,1
data_subset,1.7352742554268452,1.8289478357046178,0.22686546370782146,1,73,34,fragile_strong,0.0,0.5,1
random_common_cause,1.2903599251977842,1.3063890251937902,0.012422192973444272,1,73,35,reliable_strong,1.0,0.0,0
placebo_treatment,1.2903599251977842,0.20618602216243465,0.1597895425424273,1,73,35,reliable_strong,1.0,0.0,0
data_subset,1.2903599251977842,1.2333642862017395,0.11722214726810277,1,73,35,reliable_strong,1.0,0.0,0
random_common_cause,0.3282699528026098,0.3433852016180253,0.04604517923851656,1,73,36,fragile_mild,0.0,0.3,1
placebo_treatment,0.3282699528026098,0.9397508314993875,2.8627378883636783,0,73,36,fragile_mild,0.0,0.3,1
data_subset,0.3282699528026098,0.5276906433258317,0.7576847030100715,0,73,36,fragile_mild,0.0,0.3,1
random_common_cause,0.31868231335247316,0.5057767187456541,0.5870875086382605,0,73,37,fragile_mild,0.0,0.3,1
placebo_treatment,0.31868231335247316,0.20794563626792364,0.6525170288880415,0,73,37,fragile_mild,0.0,0.3,1
data_subset,0.31868231335247316,0.36439580281855133,1.2791370806341165,0,73,37,fragile_mild,0.0,0.3,1
random_common_cause,-0.9416980874429333,-1.0205760675939777,0.08376143182495781,1,73,38,fragile_mild,0.0,0.3,1
placebo_treatment,-0.9416980874429333,-0.7759452774016329,0.8239851898909745,0,73,38,fragile_mild,0.0,0.3,1
data_subset,-0.9416980874429333,-0.927891797491931,0.650099375046963,0,73,38,fragile_mild,0.0,0.3,1
random_common_cause,0.916409140923562,0.916405559416678,3.9081963765054945e-06,1,73,39,reliable_strong,1.0,0.0,0
placebo_treatment,0.916409140923562,-0.051993973569998984,0.05673663787072135,1,73,39,reliable_strong,1.0,0.0,0
data_subset,0.916409140923562,0.9119965918658579,0.2781793528161798,1,73,39,reliable_strong,1.0,0.0,0
random_common_cause,0.505448866084342,0.46674726951164197,0.07656876722766669,1,73,40,reliable_strong,1.0,0.0,0
placebo_treatment,0.505448866084342,-0.2727372098256623,0.539594068018251,0,73,40,reliable_strong,1.0,0.0,0
data_subset,0.505448866084342,0.5961492607485308,0.2641838501609853,1,73,40,reliable_strong,1.0,0.0,0
random_common_cause,0.6850419228157947,0.6765968077481256,0.012327880654305528,1,73,41,reliable_strong,1.0,0.0,0
placebo_treatment,0.6850419228157947,-0.20603034410608861,0.30075581835812615,1,73,41,reliable_strong,1.0,0.0,0
data_subset,0.6850419228157947,0.7789208265536105,0.18826285756767364,1,73,41,reliable_strong,1.0,0.0,0
random_common_cause,0.9522388290800629,1.0436299262137674,0.09597497428454527,1,73,42,fragile_mild,0.0,0.3,1
placebo_treatment,0.9522388290800629,-0.8864985357268109,0.9309623895333462,0,73,42,fragile_mild,0.0,0.3,1
data_subset,0.9522388290800629,0.988354707331875,0.42961893498480114,1,73,42,fragile_mild,0.0,0.3,1
random_common_cause,0.7922311083486177,0.769582459045236,0.02858843721826584,1,73,43,fragile_mild,0.0,0.3,1
placebo_treatment,0.7922311083486177,-0.4078912749202431,0.5148639969092862,0,73,43,fragile_mild,0.0,0.3,1
data_subset,0.7922311083486177,1.187157610415307,0.6004048916375201,0,73,43,fragile_mild,0.0,0.3,1
random_common_cause,0.7083029442919635,0.7203867613235377,0.017060238318864412,1,73,44,fragile_mild,0.0,0.3,1
placebo_treatment,0.7083029442919635,-0.024480382460422903,0.03456202273011032,1,73,44,fragile_mild,0.0,0.3,1
data_subset,0.7083029442919635,0.9213323905424854,0.6567877885413462,0,73,44,fragile_mild,0.0,0.3,1
random_common_cause,0.8574299023532355,0.812113045200874,0.052851967289673854,1,73,45,reliable_strong,1.0,0.0,0
placebo_treatment,0.8574299023532355,-0.2127747365507357,0.24815408929262986,1,73,45,reliable_strong,1.0,0.0,0
data_subset,0.8574299023532355,0.8614237166569655,0.16167871843190793,1,73,45,reliable_strong,1.0,0.0,0
random_common_cause,0.05247419416712139,-0.03829512303557016,1.7297896355226856,0,73,46,fragile_mild,0.0,0.3,1
placebo_treatment,0.05247419416712139,-0.852997602507415,16.25556363554174,0,73,46,fragile_mild,0.0,0.3,1
data_subset,0.05247419416712139,-0.23044206689572483,3.0096518481350274,0,73,46,fragile_mild,0.0,0.3,1
random_common_cause,-1.0509498770913213,-1.0916194850608856,0.0386979520680132,1,73,47,fragile_strong,0.0,0.5,1
placebo_treatment,-1.0509498770913213,0.13368414359795203,0.12720315831611795,1,73,47,fragile_strong,0.0,0.5,1
data_subset,-1.0509498770913213,-1.0900510647878086,0.35395662791265076,1,73,47,fragile_strong,0.0,0.5,1
random_common_cause,0.553633039437645,0.5588822377493019,0.009481367508320723,1,73,48,reliable_weak,0.5,0.0,0
placebo_treatment,0.553633039437645,0.43282899394862195,0.7817976224617479,0,73,48,reliable_weak,0.5,0.0,0
data_subset,0.553633039437645,0.44483400948593455,0.5156535903786904,0,73,48,reliable_weak,0.5,0.0,0
random_common_cause,-0.2911819509734426,-0.01962067818789508,0.9326171209365769,0,73,49,fragile_mild,0.0,0.3,1
placebo_treatment,-0.2911819509734426,-0.019714735988533724,0.06770589977375285,1,73,49,fragile_mild,0.0,0.3,1
data_subset,-0.2911819509734426,-0.11587275997500601,2.3306590960903346,0,73,49,fragile_mild,0.0,0.3,1
random_common_cause,1.6864667136783003,1.6826143099125355,0.0022843046557156355,1,73,50,fragile_mild,0.0,0.3,1
placebo_treatment,1.6864667136783003,-0.0653043084854126,0.038722559986363085,1,73,50,fragile_mild,0.0,0.3,1
data_subset,1.6864667136783003,1.8097932530008403,0.11881630170338853,1,73,50,fragile_mild,0.0,0.3,1
random_common_cause,-1.3541417410492964,-1.3703566832475738,0.011974331568653017,1,73,51,fragile_strong,0.0,0.5,1
placebo_treatment,-1.3541417410492964,-0.2004474618123619,0.14802546567764707,1,73,51,fragile_strong,0.0,0.5,1
data_subset,-1.3541417410492964,-1.5728397506083829,0.21782192856462046,1,73,51,fragile_strong,0.0,0.5,1
random_common_cause,0.8914718661332057,0.8942005878537266,0.003060917370681357,1,73,52,reliable_strong,1.0,0.0,0
placebo_treatment,0.8914718661332057,-0.5243505959555278,0.5881852427154197,0,73,52,reliable_strong,1.0,0.0,0
data_subset,0.8914718661332057,1.0306539981093057,0.09133453061943052,1,73,52,reliable_strong,1.0,0.0,0
random_common_cause,-0.4567945452240036,-0.3966207196001404,0.1317306133643848,1,73,53,fragile_mild,0.0,0.3,1
placebo_treatment,-0.4567945452240036,-0.2361215414908445,0.5169097222364046,0,73,53,fragile_mild,0.0,0.3,1
data_subset,-0.4567945452240036,-0.7349319003424336,0.5551103474346558,0,73,53,fragile_mild,0.0,0.3,1
random_common_cause,1.6537189972415849,1.6686610490099953,0.009035423668309978,1,73,54,fragile_mild,0.0,0.3,1
placebo_treatment,1.6537189972415849,-0.8500401893825489,0.514017309349667,0,73,54,fragile_mild,0.0,0.3,1
data_subset,1.6537189972415849,1.9122574999121842,0.24051209179497232,1,73,54,fragile_mild,0.0,0.3,1
random_common_cause,-0.09328627594067812,-0.06285299046177317,0.3262353992805742,0,73,55,fragile_mild,0.0,0.3,1
placebo_treatment,-0.09328627594067812,-0.09962716911162883,1.067972411879567,0,73,55,fragile_mild,0.0,0.3,1
data_subset,-0.09328627594067812,0.09119369219520589,5.234155664767574,0,73,55,fragile_mild,0.0,0.3,1
random_common_cause,1.1053816326237647,1.1139279580629673,0.007731560926082012,1,73,56,reliable_strong,1.0,0.0,0
placebo_treatment,1.1053816326237647,0.22616994024217613,0.20460801370955736,1,73,56,reliable_strong,1.0,0.0,0
data_subset,1.1053816326237647,1.0410412412415915,0.22984667642116646,1,73,56,reliable_strong,1.0,0.0,0
random_common_cause,0.670540732497303,0.6842690476821363,0.020473499251424707,1,73,57,reliable_weak,0.5,0.0,0
placebo_treatment,0.670540732497303,0.35976180120435286,0.536524902617754,0,73,57,reliable_weak,0.5,0.0,0
data_subset,0.670540732497303,0.5914721452713662,0.3482177380404467,1,73,57,reliable_weak,0.5,0.0,0
random_common_cause,0.3214312297813757,0.3184516614684425,0.00926969142033835,1,73,58,fragile_strong,0.0,0.5,1
placebo_treatment,0.3214312297813757,-0.7230672092126886,2.2495238241302475,0,73,58,fragile_strong,0.0,0.5,1
data_subset,0.3214312297813757,0.25333696106912773,1.8056280726875593,0,73,58,fragile_strong,0.0,0.5,1
random_common_cause,0.12764733008741186,0.10825453625281607,0.15192479013321908,0,73,59,reliable_weak,0.5,0.0,0
placebo_treatment,0.12764733008741186,-0.17026066925134423,1.3338365098177227,0,73,59,reliable_weak,0.5,0.0,0
data_subset,0.12764733008741186,0.10458411946648923,0.6040881317427461,0,73,59,reliable_weak,0.5,0.0,0
random_common_cause,-0.9176244847627328,-1.1079729011024737,0.2074360694385336,0,73,60,fragile_strong,0.0,0.5,1
placebo_treatment,-0.9176244847627328,-0.7918968354066511,0.8629857295181147,0,73,60,fragile_strong,0.0,0.5,1
data_subset,-0.9176244847627328,-1.124153639320585,0.2771068045779174,1,73,60,fragile_strong,0.0,0.5,1
random_common_cause,2.705606817319462,3.012979704359042,0.1136058961235561,1,73,61,fragile_strong,0.0,0.5,1
placebo_treatment,2.705606817319462,-0.5156006836331617,0.19056748391253134,1,73,61,fragile_strong,0.0,0.5,1
data_subset,2.705606817319462,2.671649496911148,0.19863014557868347,1,73,61,fragile_strong,0.0,0.5,1
random_common_cause,0.8638285128822758,0.86410638323223,0.00032167304715034203,1,73,62,reliable_strong,1.0,0.0,0
placebo_treatment,0.8638285128822758,-0.38511803540425543,0.44582695484229756,1,73,62,reliable_strong,1.0,0.0,0
data_subset,0.8638285128822758,0.8603026136511485,0.14834907781797474,1,73,62,reliable_strong,1.0,0.0,0
random_common_cause,1.199240710563659,1.1742138512164906,0.02086892074853394,1,73,63,reliable_strong,1.0,0.0,0
placebo_treatment,1.199240710563659,0.5046466080037995,0.42080510072628274,1,73,63,reliable_strong,1.0,0.0,0
data_subset,1.199240710563659,1.3202071322042939,0.10173131867966154,1,73,63,reliable_strong,1.0,0.0,0
random_common_cause,0.16152582900945422,0.20563263675822752,0.273063497146278,0,73,64,fragile_strong,0.0,0.5,1
placebo_treatment,0.16152582900945422,1.264340695698301,7.827483093272335,0,73,64,fragile_strong,0.0,0.5,1
data_subset,0.16152582900945422,-0.08815597686742392,5.517686790752464,0,73,64,fragile_strong,0.0,0.5,1
random_common_cause,0.30578996429309147,0.012201281480366699,0.9600991435131857,0,73,65,fragile_mild,0.0,0.3,1
placebo_treatment,0.30578996429309147,0.5199445306728313,1.700332225993128,0,73,65,fragile_mild,0.0,0.3,1
data_subset,0.30578996429309147,0.2548708133315717,1.9876355987592027,0,73,65,fragile_mild,0.0,0.3,1
random_common_cause,0.972371969633911,0.9131440207997306,0.06091079410328873,1,73,66,reliable_strong,1.0,0.0,0
placebo_treatment,0.972371969633911,0.17123740560015932,0.17610277851245404,1,73,66,reliable_strong,1.0,0.0,0
data_subset,0.972371969633911,1.0143280138073103,0.15084524105936445,1,73,66,reliable_strong,1.0,0.0,0
random_common_cause,1.0889200466866633,1.0961225891548916,0.006614390551578117,1,73,67,reliable_strong,1.0,0.0,0
placebo_treatment,1.0889200466866633,-0.16237127507606042,0.14911221036853842,1,73,67,reliable_strong,1.0,0.0,0
data_subset,1.0889200466866633,0.9820066654073226,0.09699101449459262,1,73,67,reliable_strong,1.0,0.0,0
random_common_cause,0.7121355200954043,0.7371252507267587,0.03509125710792603,1,73,68,reliable_strong,1.0,0.0,0
placebo_treatment,0.7121355200954043,0.2600507853315008,0.36517036152987,1,73,68,reliable_strong,1.0,0.0,0
data_subset,0.7121355200954043,0.706855724094608,0.23377381733831257,1,73,68,reliable_strong,1.0,0.0,0
random_common_cause,1.1445993117806932,1.241802775536499,0.08492357347706515,1,73,69,fragile_strong,0.0,0.5,1
placebo_treatment,1.1445993117806932,-0.7904551759613853,0.6905955366438641,0,73,69,fragile_strong,0.0,0.5,1
data_subset,1.1445993117806932,1.3151316620711,0.5878013468948773,0,73,69,fragile_strong,0.0,0.5,1
random_common_cause,-1.2387863357192228,-1.1558537523379413,0.0669466404253902,1,73,70,fragile_strong,0.0,0.5,1
placebo_treatment,-1.2387863357192228,0.10716228257852242,0.08650586423873123,1,73,70,fragile_strong,0.0,0.5,1
data_subset,-1.2387863357192228,-1.3928211836916269,0.3493210673978731,1,73,70,fragile_strong,0.0,0.5,1
random_common_cause,1.459935461352498,1.460385208030473,0.0003080592874689663,1,73,71,fragile_strong,0.0,0.5,1
placebo_treatment,1.459935461352498,-0.4680053873222285,0.3205658056203826,1,73,71,fragile_strong,0.0,0.5,1
data_subset,1.459935461352498,1.24291135036025,0.506004161011321,0,73,71,fragile_strong,0.0,0.5,1
random_common_cause,0.9868144760360968,0.9854490126662726,0.001383708288622927,1,73,72,reliable_strong,1.0,0.0,0
placebo_treatment,0.9868144760360968,0.33405944681294364,0.33852305060908333,1,73,72,reliable_strong,1.0,0.0,0
data_subset,0.9868144760360968,1.012607801302561,0.0729380739954157,1,73,72,reliable_strong,1.0,0.0,0
random_common_cause,0.8017049854065729,0.8239383281391826,0.027732573873585645,1,73,73,fragile_mild,0.0,0.3,1
placebo_treatment,0.8017049854065729,-1.1956069488249084,1.4913303155007498,0,73,73,fragile_mild,0.0,0.3,1
data_subset,0.8017049854065729,1.4659644309759787,0.3581259548499829,1,73,73,fragile_mild,0.0,0.3,1
random_common_cause,1.0165265417841935,0.9776472960739938,0.03824715254552962,1,73,74,reliable_weak,0.5,0.0,0
placebo_treatment,1.0165265417841935,0.1667301344522915,0.1640194599932915,1,73,74,reliable_weak,0.5,0.0,0
data_subset,1.0165265417841935,1.1468187880839191,0.11901437985613456,1,73,74,reliable_weak,0.5,0.0,0
random_common_cause,0.12521701584571504,0.10977751680985728,0.12330192451544596,1,73,75,fragile_strong,0.0,0.5,1
placebo_treatment,0.12521701584571504,1.4571866165895757,11.637289123588717,0,73,75,fragile_strong,0.0,0.5,1
data_subset,0.12521701584571504,0.06124556771566138,6.25438069894535,0,73,75,fragile_strong,0.0,0.5,1
random_common_cause,1.5005189069129192,1.5110699087501416,0.007031568738396887,1,73,76,reliable_strong,1.0,0.0,0
placebo_treatment,1.5005189069129192,-0.5053602315840845,0.33679031250847974,1,73,76,reliable_strong,1.0,0.0,0
data_subset,1.5005189069129192,1.469465243580372,0.08900649796923009,1,73,76,reliable_strong,1.0,0.0,0
random_common_cause,0.5632505886106443,0.5637790293729809,0.0009381983312970748,1,73,77,fragile_strong,0.0,0.5,1
placebo_treatment,0.5632505886106443,-0.6011241321358095,1.0672410189904762,0,73,77,fragile_strong,0.0,0.5,1
data_subset,0.5632505886106443,0.4944900847647943,0.7983779883410564,0,73,77,fragile_strong,0.0,0.5,1
random_common_cause,-0.8357832850966982,-0.7805807484832067,0.06604886409890896,1,73,78,fragile_mild,0.0,0.3,1
placebo_treatment,-0.8357832850966982,0.04792335791793758,0.057339454823379196,1,73,78,fragile_mild,0.0,0.3,1
data_subset,-0.8357832850966982,-0.9269026707672493,0.39690646561839754,1,73,78,fragile_mild,0.0,0.3,1
random_common_cause,0.4242023705996273,0.4151462395497756,0.021348610185865986,1,73,79,reliable_weak,0.5,0.0,0
placebo_treatment,0.4242023705996273,0.08892456001457558,0.20962768286484845,1,73,79,reliable_weak,0.5,0.0,0
data_subset,0.4242023705996273,0.38905503958992005,0.37938726672403666,1,73,79,reliable_weak,0.5,0.0,0
random_common_cause,1.8735668245615036,1.8707823295944332,0.0014861999745976674,1,74,0,fragile_strong,0.0,0.5,1
placebo_treatment,1.8735668245615036,-0.3403315976547283,0.181649030711451,1,74,0,fragile_strong,0.0,0.5,1
data_subset,1.8735668245615036,1.9428687973027192,0.10674928901511405,1,74,0,fragile_strong,0.0,0.5,1
random_common_cause,-1.0833171960839538,-1.092386196770056,0.008371509950073255,1,74,1,fragile_strong,0.0,0.5,1
placebo_treatment,-1.0833171960839538,0.13661704278773001,0.126109918019932,1,74,1,fragile_strong,0.0,0.5,1
data_subset,-1.0833171960839538,-1.3818187326030273,0.30669997809946686,1,74,1,fragile_strong,0.0,0.5,1
random_common_cause,-1.2585407453400572,-1.0140724824401803,0.19424739628419552,0,74,2,fragile_mild,0.0,0.3,1
placebo_treatment,-1.2585407453400572,-0.9378489671076282,0.7451876076163285,0,74,2,fragile_mild,0.0,0.3,1
data_subset,-1.2585407453400572,-1.315116814990114,0.3072093549662155,1,74,2,fragile_mild,0.0,0.3,1
random_common_cause,0.6666692843847537,0.6811228854671926,0.02168031649422338,1,74,3,reliable_weak,0.5,0.0,0
placebo_treatment,0.6666692843847537,-0.1765307315021345,0.2647950575149846,1,74,3,reliable_weak,0.5,0.0,0
data_subset,0.6666692843847537,0.6751016346561562,0.126436979199904,1,74,3,reliable_weak,0.5,0.0,0
random_common_cause,0.6494179262948573,0.6627749290889846,0.020567653360499944,1,74,4,fragile_strong,0.0,0.5,1
placebo_treatment,0.6494179262948573,-2.467918164522752,3.800200247940546,0,74,4,fragile_strong,0.0,0.5,1
data_subset,0.6494179262948573,0.3646996063755797,1.4011718195981473,0,74,4,fragile_strong,0.0,0.5,1
random_common_cause,0.6603936947019469,0.6549423603080599,0.008254673594888485,1,74,5,reliable_weak,0.5,0.0,0
placebo_treatment,0.6603936947019469,0.10564525324646509,0.15997314040701976,1,74,5,reliable_weak,0.5,0.0,0
data_subset,0.6603936947019469,0.5601318246183035,0.35952250052323836,1,74,5,reliable_weak,0.5,0.0,0
random_common_cause,0.027169916938562577,-0.07397944629569739,3.722844036033747,0,74,6,fragile_strong,0.0,0.5,1
placebo_treatment,0.027169916938562577,0.22905420846545788,8.430434623094435,0,74,6,fragile_strong,0.0,0.5,1
data_subset,0.027169916938562577,-0.020765940702024865,27.47340460783798,0,74,6,fragile_strong,0.0,0.5,1
random_common_cause,1.204332023029526,1.1969321080531028,0.006144414359927559,1,74,7,reliable_strong,1.0,0.0,0
placebo_treatment,1.204332023029526,0.5265259106115286,0.43719331591552313,1,74,7,reliable_strong,1.0,0.0,0
data_subset,1.204332023029526,1.208181569818652,0.12265463304461076,1,74,7,reliable_strong,1.0,0.0,0
random_common_cause,0.46806255251347717,0.5274816890230162,0.1269469992642236,1,74,8,reliable_weak,0.5,0.0,0
placebo_treatment,0.46806255251347717,-0.21486278452656293,0.45904715806201196,1,74,8,reliable_weak,0.5,0.0,0
data_subset,0.46806255251347717,0.4984598623009401,0.24093276744509717,1,74,8,reliable_weak,0.5,0.0,0
random_common_cause,0.8846770176183179,0.7965811789473816,0.0995796623134886,1,74,9,fragile_mild,0.0,0.3,1
placebo_treatment,0.8846770176183179,1.0468706578658074,1.183336559012394,0,74,9,fragile_mild,0.0,0.3,1
data_subset,0.8846770176183179,0.8232801567991028,0.23082233118433418,1,74,9,fragile_mild,0.0,0.3,1
random_common_cause,0.24580400425351034,0.16082089826882912,0.34573523829593017,0,74,10,fragile_strong,0.0,0.5,1
placebo_treatment,0.24580400425351034,0.24579590202710272,0.9999670378583447,0,74,10,fragile_strong,0.0,0.5,1
data_subset,0.24580400425351034,0.10166015892078113,3.1503715615029932,0,74,10,fragile_strong,0.0,0.5,1
random_common_cause,0.7638251814727516,0.7728215659407783,0.011778067398459664,1,74,11,reliable_weak,0.5,0.0,0
placebo_treatment,0.7638251814727516,-0.08934113205944903,0.11696541856238364,1,74,11,reliable_weak,0.5,0.0,0
data_subset,0.7638251814727516,0.8293527827194872,0.15273246544621788,1,74,11,reliable_weak,0.5,0.0,0
random_common_cause,0.33792854090875263,0.305639825865465,0.09554894344365607,1,74,12,reliable_weak,0.5,0.0,0
