final_V,cumulative_V,true_viol_rate,max_V,converged,convergence_step,track,seed,h_rate,variant
2.715767575073837,2.983403832516763,0.1891891891891892,98.75224004840919,1,28,T1,61,0.1,no_ceiling
0.22808963810291555,1.6495297982233756,0.3053053053053053,31.532865768997635,1,19,T1,61,0.1,beta_low
0.06618991535791811,4.151580168035303,0.15815815815815815,276.3084107295227,1,34,T1,61,0.1,beta_high
4.853922016187442,2.952838834126029,0.24424424424424424,30.460483005210634,0,38,T1,42,0.3,full
5.772917101711027,1.1136327850258845,0.5195195195195195,28.929585286349315,0,5,T1,42,0.3,no_ema
4.853922016187442,2.952838834126029,0.24424424424424424,30.460483005210634,0,38,T1,42,0.3,no_floor
4.853922016187442,2.955014465009054,0.24324324324324326,34.342007600777514,0,38,T1,42,0.3,no_ceiling
4.638056369792967,2.466443594859605,0.2702702702702703,28.929585286349315,0,16,T1,42,0.3,beta_low
5.663600057228471,3.3973032605160323,0.23723723723723725,117.37784062189928,0,39,T1,42,0.3,beta_high
0.1668507435195477,3.089993846595226,0.23623623623623624,68.90585279698534,1,12,T1,43,0.3,full
0.4958305977005025,1.0253368748572147,0.5145145145145145,25.44986180769381,1,4,T1,43,0.3,no_ema
0.1668507435195477,3.0900003826778093,0.23623623623623624,68.90585279698534,1,12,T1,43,0.3,no_floor
0.1668507435195477,3.10980483921751,0.23623623623623624,68.90585279698534,1,12,T1,43,0.3,no_ceiling
0.18318244860522537,2.553834737960329,0.2732732732732733,25.44986180769381,1,15,T1,43,0.3,beta_low
0.12116682684427241,3.5028380695483907,0.22722722722722724,144.98451470681968,1,70,T1,43,0.3,beta_high
2.1839126189529487,3.063266693511142,0.25625625625625625,51.94546664399451,0,25,T1,44,0.3,full
2.0790738061564364,1.1039999433720695,0.5265265265265265,18.80535052970646,0,12,T1,44,0.3,no_ema
2.1839126189529487,3.063266693511142,0.25625625625625625,51.94546664399451,0,25,T1,44,0.3,no_floor
2.1839126189529487,3.063266693511142,0.25625625625625625,51.94546664399451,0,25,T1,44,0.3,no_ceiling
1.6105678006022475,2.5340183510706047,0.2672672672672673,28.335864824301872,1,24,T1,44,0.3,beta_low
0.4182923704774126,3.332863119951545,0.26126126126126126,124.87036345686256,1,41,T1,44,0.3,beta_high
1.102765197254479,2.9947846042565573,0.24824824824824826,51.78216250630012,0,161,T1,45,0.3,full
0.8345755007439598,1.0549156678193243,0.5165165165165165,8.517843989583056,0,962,T1,45,0.3,no_ema
1.102765197254479,2.9947846042565573,0.24824824824824826,51.78216250630012,0,161,T1,45,0.3,no_floor
1.102765197254479,2.9947846042565573,0.24824824824824826,51.78216250630012,0,161,T1,45,0.3,no_ceiling
